"storm_year","max_residual","mean_sea_level"
1959,77.1610393097409,183.394143835616
1960,48.3619833904637,186.904458179905
1962,68.5524700948401,201.764945370903
1963,54.5047294133934,198.719649895664
1964,65.4220604425473,198.222575136612
1966,59.0838015259671,189.059959877272
1968,46.2277741189991,181.667026778531
1971,48.994140725151,206.358983337358
1972,44.5137995078767,196.011379390018
1973,40.1415181768234,184.368974205159
1975,52.7676360389241,189.408014397121
1976,54.1560934251943,192.293101761252
1977,39.1121341307721,184.752899575672
1978,55.8783213997067,187.04894977169
1979,48.4937308993541,194.332541346378
1980,57.4870639303592,191.412549728752
1981,49.4417628513618,198.685372434018
1986,40.0291469648118,196.187241979607
1987,41.6856875559419,194.262865296804
1988,45.9759404872819,195.597002915452
1989,39.189461766051,203.100939130435
1991,47.3031366461764,196.443196672608
1996,40.9591164641961,195.365809284818
1997,51.3113531840836,191.680611775529
1999,44.8045185487288,198.639152833429
2000,39.9182870718648,199.558164251208
2002,44.1875031279215,201.617592482455
2003,38.7006176826821,199.360820939917
2004,39.2047947082426,193.920218579235
2005,49.9322643314895,194.15899297154
2006,38.9984530282277,191.22195061422
2007,48.0869296393662,192.026665119517
2008,47.4166629162126,192.516507285975
2009,49.2407108139319,191.353367394333
2010,46.5495188284625,190.142953253683
2011,50.9073394164097,194.402111872146
2012,70.0363240515552,197.2577071949
2013,50.5754469445292,197.387317351598
2014,42.244194427024,198.199965753425
2016,49.2061679098814,201.496609770453
2017,50.0576995523581,202.333845265589
2018,55.5857731484482,202.968595890411
2019,46.3934054902331,200.894266712533
